,id,tweet,subtask_a,subtask_b,subtask_c
12710,82053,@ USER Her strong character ? ? She is corrupt through and through ... .her house of card is falling fast . Just a matter of time .,NOT,,
12711,26745,@ USER Ironic ( or worse ) that anti- nd Amendment legislator want an activist judiciary to verify gun control but same law maker are anti # COS,NOT,,
12712,53036,@ USER How much money ha the conservative promised for housing over the last ten year ? and how many house have actually been built . There promise don ’ t add up .,NOT,,
12713,83283,@ USER The democrat year in power . We remember those woman well . Too bad liberal are hypocrite of the worst kind .,OFF,TIN,GRP
12714,80398,@ USER @ USER Our USA WW soldier were all Antifa anti-fascists too . They killed them .,NOT,,
12715,36736,@ USER Thanks man ! It 's not in stock at most store tbh so you need to order it by phone/online to then pick up in - day ( Unless you are in Texas ),NOT,,
12716,95345,@ USER How paranoid ha one person to be to think that fucking yale is a kind of antifa HQ,OFF,TIN,IND
12717,75870,@ USER I wa on some shit last night,OFF,UNT,
12718,36836,@ USER He got it % right He is pissing up the wall and marking his height,NOT,,
12719,73992,@ USER you are amazing and talented and i hope you have an amazing night 💘💕💖💘,NOT,,
12720,90412,@ USER A and putting an end to these Antifa fuckwits . Pardon the language,OFF,TIN,OTH
12721,24188,@ USER @ USER Show me a GOP/Trump supporter mass shooter . You have a problem with me drawing and taking out a active shooter ? When I wa growing up in SSF you could open carry . Then the black panther freaked out your elder liberal at the time and they took that away from u .,OFF,TIN,GRP
12722,60857,@ USER Show Me the MAGA ! '' '',NOT,,
12723,20592,"@ USER @ USER Just imagine the divorce case if she had n't murdered him . Your honor , I would like to introduce into evidence the book wherein she detail how she is planning to kill me ... '' ''",NOT,,
12724,46796,@ USER @ USER @ USER @ USER @ USER @ USER VOTE RED MAGA,NOT,,
12725,22949,History will judge you well . '' - # QAnon URL,NOT,,
12726,16776,@ USER Are # conservative in # Kansas joining in on claiming Christine Blasey Ford is making false accusation while supporting @ USER at the same time ? Cus that level of stupidity is the hallmark of the @ USER,OFF,TIN,IND
12727,19266,@ USER @ USER We need a RICO investigation,NOT,,
12728,41925,@ USER She is sexy without even trying .,NOT,,
12729,19190,@ USER # Antifa loud mouth . # Democrat .,NOT,,
12730,17168,@ USER dude she is a babe ! that dress wowowowowow,NOT,,
12731,24163,@ USER @ USER @ USER @ USER @ USER @ USER Unicorns and Antifa and rainbow and socialist and puffy heart and feminazis and sunshine and pussy hat . And most of all RESIST ! 😂🤣😂,OFF,TIN,GRP
12732,26704,@ USER Because he support d Roseanne ? ?,NOT,,
12733,16452,@ USER I love only one ( ) bitch ( you ) URL,OFF,TIN,IND
12734,68655,@ USER @ USER So how do propose a ward deal with this ? Put the gay/lesbian youth with the opposite gender ? Or segregate them from the other kid entirely ( awful idea ) . I ’ m just going to assume @ USER ha more experience and know what he is talking about here .,OFF,TIN,GRP
12735,67502,@ USER @ USER He is guilty until proven innocent ! ! !,NOT,,
12736,47662,@ USER Guess he forgot to walk the liberal plank !,OFF,TIN,IND
12737,78604,@ USER @ USER wa spreading # FakeNews about @ USER FYI . # MAGA,OFF,TIN,OTH
12738,44327,@ USER @ USER @ USER Liberals can ’ t stand all the WINNIG ! ! 😂 . URL,NOT,,
12739,49252,@ USER Be like Haiti and Obama and Clinton,NOT,,
12740,55371,@ USER I remember when the game just fucking started .,NOT,,
12741,20456,@ USER The Liberals took over @ USER 🙁,OFF,TIN,IND
12742,89821,gay child have now died a a result of bert and ernie not being gay . hope ur happy conservative .,NOT,,
12743,78758,@ USER @ USER I hate year old faggot Logan fan like you,OFF,TIN,IND
12744,74822,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER The world know that Right wing extremist are responsible for more terror attack that leave people actually dead in the US than all other group combined ... . statistical fact . Will remind not case of anyone dying because of antifa ... your not on solid ground here..,NOT,,
12745,85112,@ USER @ USER and the so called letter is where ?,NOT,,
12746,61580,@ USER A liberal anarchist coup d'etat gang run rampant & amp ; a GOP AG doe nothing . Liberals prove to be the biggest hate group in USA . The leftstream medium cheer them on while excoriating duly elected President of the United States / . ANTIFA openly advocate killing cop . Silence,NOT,,
12747,95589,@ USER I honestly hope game get to the point where our Consciousness get ported to the game world itself . Just imagine the world of the Elder Scrolls and Fallout like that where you are truly that character now and not just someone looking at screen .,NOT,,
12748,65370,@ USER @ USER @ USER @ USER Another village missing it idiot ! ! ! 🙄,OFF,TIN,IND
12749,22109,@ USER @ USER @ USER @ USER The Australian origin of Gun Control : Paperback URL Kindle URL,NOT,,
12750,86776,@ USER @ USER @ USER @ USER The problem is corporate baron are spending million against conservative cause . Take for instance Nike . They plan on spending hundred of thousand against Measure in Oregon . Billionaires are spending million to curb gun right in Washington URL,NOT,,
12751,46437,@ USER They are false . This is what the democRATs do best . # ConfirmKavanaugh # MAGA # DrainTheDeepState,OFF,TIN,GRP
12752,87955,"@ USER @ USER Right . shoot the messenger . '' Do n't go after the homosexual rot in the clergy , Bergoglio , go after the man - Archbishop Vigano - who EXPOSED the homosexual rot in the clergy . Satan must be having a REALLY good laugh over that one . ''",OFF,TIN,GRP
12753,72873,professor and student murdered in Connecticut with . Bushmaster XM -E S rifle . The NRA blame gun control law .,OFF,TIN,GRP
12754,75036,@ USER @ USER @ USER @ USER @ USER @ USER Why are you buying into the global '' crap ? That is a very `` liberal '' position and exactly what is killing Canada right now . Please lose this if you truly want your party to succeed . Do n't use the cliche & amp ; catch phrase that the liberal use-it make you look like liberal wannabe . '',NOT,,
12755,39999,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Somewhere i saw that the real reason that gun control wa first pushed in the 's wa to keep the gun out of the minority hand .,NOT,,
12756,17004,@ USER @ USER Won ’ t get elected either Beto .,NOT,,
12757,72323,@ USER @ USER @ USER he is fake lol,OFF,TIN,IND
12758,19873,@ USER who held majority in the house and senate and who still doe ? Obama said himself that election have consequence might want to thank Harry Reid and every senator that voted to end filibuster,NOT,,
12759,78359,@ USER The truth about gun control and human nature in one picture . URL,NOT,,
12760,98957,. @ USER nail it - this is why conservative must turnout this Nov and stop Democrats from winning the midterm 👇👇👇 URL,NOT,,
12761,38008,@ USER please stop being so nice to the lying obstructive Liberals- get on with the vote please ! She is being used snd infantilized bh the DEMS- all a ruse URL,NOT,,
12762,89639,You are gon na be so surprised when you find out what stealth @ USER ha been up to ... he is doing u good Joe . # MAGA @ USER # QAnon # TRDJ # WWG WGA URL,NOT,,
12763,39139,@ USER @ USER Just another Dem tactic . Leftist do that not good conservative .,NOT,,
12764,64838,@ USER @ USER @ USER You ’ re the embarrassment who should be kicked out of the @ USER,OFF,TIN,IND
12765,37089,@ USER And I you ya sexy lady you ♡,OFF,TIN,GRP
12766,67367,@ USER You have n't a clue of what you are talking about . You cant even tell the difference between a real nazi and a freedom loving minority .,NOT,,
12767,80158,@ USER Me and bronbron are cool now . It 's ok if he eat as # lakergang,OFF,TIN,IND
12768,74999,@ USER you do n't know me,NOT,,
12769,86171,@ USER @ USER @ USER Nobody doe racism like the @ USER 😮,NOT,,
12770,85801,@ USER i feel attacked 😂,NOT,,
12771,69197,@ USER @ USER Sad to say . You are right . Awful that you have to even consider the issue . I pray for you and your family .,NOT,,
12772,41832,@ USER Maybe Florida need to get tougher on gun control !,NOT,,
12773,99894,# EqualJustice requires that # Dems and conservative be treated the same way under the law . URL,NOT,,
12774,20776,@ USER @ USER You do know what the chant Puto mean do n't you ? Fined three time mean it not acceptable both are being bully . One wa done by one player the other done by the culture of a country .,OFF,TIN,IND
12775,46756,@ USER @ USER Give me the pound wanka,NOT,,
12776,48049,@ USER He is spot on ! ! ! Thanks Joe and Creepy Jr for spreading Joe ’ s message !,NOT,,
12777,53020,@ USER @ USER this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservative from having the majority on the SCOTUS .,OFF,TIN,GRP
12778,11104,@ USER @ USER @ USER @ USER DaveB the most boring man to have ever graced SIMB . Thank fuck he wa run off the BORED,OFF,TIN,IND
12779,51041,@ USER Did you see what she said about Travis on Ellen ? ? That ’ s one hating as bitch 😭,OFF,TIN,IND
12780,80671,@ USER Any day you free I ’ m dead as serious an don ’ t call me talking about come get him cause imma block yo as,OFF,TIN,IND
12781,61288,@ USER legend say that she never actually got to her phone and she is still reaching to this day,NOT,,
12782,14420,@ USER There is almost no one that liberal wo n't insult in defense of their ideological agenda,NOT,,
12783,60350,@ USER It 's the same slippery slope '' argument used very successfully by the gun lobby Margaret . Sure it 's way outside the normal conversation but probably % of the country buy into that narative about gun control . So what 's the difference if the Women 's lobby us it ? '',NOT,,
12784,39393,@ USER Maybe she ’ s just mad that you don ’ t “ attack ” her enough that she is getting a much work a she did at the height of her “ victimhood ” period ? I always told you that she only got that much work for that long wa by parlaying victim point from your criticism into work offer .,NOT,,
12785,78456,@ USER @ USER That is the same old crap spewed by the liberal ( MSM ) . They are disgusting !,OFF,TIN,GRP
12786,63717,@ USER By screaming at the official or by throwing her racket ? I 'm confused .,NOT,,
12787,35867,@ USER It would be so nice if the Trump supporter could tell u why they believe he is so great without comparing him to every criminal in the history of American politics .,NOT,,
12788,25753,@ USER @ USER please tell BBC viewer that the @ USER caused the biggest fall in the number of new affordable home ! They are not going to solve a crisis '' they caused ! '',NOT,,
12789,95592,@ USER Ya but we saw some really good thing in the preseason . Now granted I didn ’ t watch Bills preseason game but didn ’ t get the feeling there wa the same buzz . Again hopefully you are right and he doe play well .,NOT,,
12790,22837,@ USER im fucking sad also this gif is art,OFF,TIN,IND
12791,44986,@ USER You are kind and attentive . Thank you 🙏🏾Peace to you @ USER,NOT,,
12792,59567,@ USER @ USER They thought she would win so they could implement the last part of their plan to use the guillotine from China and blade from Mexico . # MAGA # LockThemAllUp # confirmkavanaugh # WWG WGA # PatriotsUnited # GodBlessAmerica # GodBlessTheWorld # GodBlessOurMilitary # thMonkey,OFF,TIN,OTH
12793,44879,@ USER Go away you are irrelevant,OFF,TIN,IND
12794,69217,@ USER @ USER @ USER What is happening I 'm lost URL,NOT,,
12795,37058,@ USER @ USER @ USER @ USER @ USER @ USER Lets get electric ferry and tear down our dam . Liberals do n't make sense .,NOT,,
12796,57819,@ USER Did n't me too woman molest a young boy . And the next day they were forgiving her . Hypocrisy thrives in celebrity circle .,OFF,TIN,GRP
12797,92648,@ USER @ USER @ USER And his son the ANTIFA masked hater is normal ?,NOT,,
12798,42300,@ USER He is such a piece of shit,OFF,TIN,IND
12799,48344,@ USER you always have such a lovely way with word ... ... you are one wonderful person ... ..the biggest of heart . Thank you so much for that ' ),NOT,,
12800,70946,@ USER Energy Independent,NOT,,
12801,58224,@ USER Clearly Durbin lived under a rock for those eight year !,NOT,,
12802,18574,@ USER Seriously ? ? ... . Guess comedy is easier to get viral ... . Have you tried drawing shit ? XD,OFF,UNT,
12803,10980,@ USER That stage wa such a pain in the as for terrorist hunt I loved it,OFF,UNT,
12804,21353,@ USER ❤ You are beloved ! ❤,NOT,,
12805,91935,@ USER Not sure . Just woke up wanting to fuck some chuds up Might be the antifa super soldier serum or something idk,OFF,TIN,IND
12806,49907,@ USER Important story on business ’ growth limitation due to historically low unemployment rate in WI URL,NOT,,
12807,70171,@ USER By wagging her finger at authority figure ? Hmmm . ..no . Serena is the definition of a bully . Her frequent on court tantrum are why she is being screened for steroid use more than other player . She appears to have roid-rage .,NOT,,
12808,33734,@ USER I really hope you don ’ t block me until after next Monday . I want to see this page ’ s reaction when Kavanaugh get confirmed to the Supreme Court . That gun control is effectively dead .,OFF,TIN,IND
12809,78573,@ USER @ USER Why do you have to bring race into this the real racist are Democrats and liberal like you .,OFF,TIN,GRP
12810,22285,@ USER @ USER She is diabetic 🤐,NOT,,
12811,55009,@ USER that 's unepic,OFF,TIN,IND
12812,74373,@ USER Looks like gun control '' work in Chicago 😄👽 '',NOT,,
12813,99396,@ USER @ USER @ USER Stop lying liberal . He said that is absolutely nut,OFF,TIN,GRP
12814,54948,Buying this today best of luck on your new book ! @ USER # MAGA URL,NOT,,
12815,40533,@ USER @ USER Nice ! ! ! ! ! You are so welcome ! !,NOT,,
12816,33003,@ USER @ USER She either testifies or shuts up.She is either a fraud or a false memory person.When you have been raped you never forget it ever .,OFF,TIN,IND
12817,58387,@ USER We apologize for the delay in response here and wanted to follow up and see if you are still experiencing issue . Our engineer are in the final stage of mitigating impact related to the event . ^MA,NOT,,
12818,30020,@ USER She doe and she lost because she took it for granted that she would inherit all of Bill ’ s support not knowing that for all of his deficiency he is the kind of person you could drink with and she is the kind of person one would never drink with .,NOT,,
12819,45686,Snowflake @ USER - whine whine whine # MAGA baby URL,OFF,TIN,IND
12820,99667,@ USER @ USER Mueller wa told he either would co-operate or go to prison for life or be executed ... it is all coming out . # MAGA # DrainTheDeepState # ConfirmKavanaugh # TraitorsAll,OFF,TIN,IND
12821,45036,@ USER @ USER @ USER @ USER @ USER @ USER thanks mum !,NOT,,
12822,31264,@ USER This isn ’ t about gun control anymore this is about hate . Take gun away the hateful will find something else . Let ’ s resolve where anger come from,NOT,,
12823,16623,@ USER Good ! # Antifa is violent fascism .,NOT,,
12824,33918,@ USER The Liberals liberal right there .,NOT,,
12825,34147,@ USER @ USER He is not good in Debate but very good in Dancing Competition .,NOT,,
12826,44698,# guncontrol # robbery # murder # Selfdense # Defend # secondammendment Why You Do n't Want Gun Control Three Armed Home Invaders Try to Ambush Homeowner | Active Self Protection URL via @ USER,NOT,,
12827,61507,@ USER @ USER @ USER @ USER @ USER She is a disgusting Coont !,OFF,UNT,
12828,46563,@ USER She is such a £ucking liar ! You turned on the light and did not notice it wa not YOUR apartment ? You had to go look at the number ? WTF is she on ?,NOT,,
12829,24462,@ USER That ’ s really insulting because there are a lot of Latinos like me and there are a lot black conservative who believe in God . We are not crackheads nor are we uneducated . These celebrity are garbage who know only how to read from a script that ’ s all .,OFF,TIN,GRP
12830,19830,@ USER Culture v Race in America race trump culture . Hence President Obama and Tiger are black because of how they appear . Osaka cultural identifies a Japanese therefore she is Japanese . If she stay in America she ’ ll become black-Japanese because in America we identify people be race,NOT,,
12831,61901,@ USER @ USER @ USER @ USER @ USER Amazing how they can consistently manage to piss off both progressive and conservative by being so arrogantly misguided -- often in same segment .,OFF,TIN,GRP
12832,84330,"@ USER I wa n't aware I had a smell . '' Cologne when he chose to , perhaps . `` So I take it then that you are aware when I am near . And when I shadow . '' Meaning 'follow , ' but in an attempt to be le .. creepy . ''",NOT,,
12833,41145,America.. ! ! # WalkAway Get out and VOTE or live in POVERTY and SERVITUDE ... ! ! '' # MAGA # WWG WGA URL,OFF,UNT,
12834,97783,@ USER @ USER achichincle lamebotas !,OFF,TIN,IND
12835,41241,@ USER @ USER @ USER That 's literally in the Bible that conservative love to thump but never read .,NOT,,
12836,75579,@ USER Super sexy❤😍👌,NOT,,
12837,31947,. @ USER Advocating gun control right now . Cars kill a doe drunk driver . How about banning car and alcohol ?,NOT,,
12838,68548,@ USER @ USER Espn is a joke . She is an entitled bully who ca n't handle losing .,OFF,TIN,IND
12839,25455,@ USER @ USER You care about black men dying at the hand of racist cop ? You care about the immigrant being kidnapped at the border ? You care about the k Puerto Ricans that died ? I figured you would bring up antifa . That say everything about you .,NOT,,
12840,38532,"@ USER @ USER If she is so passionate , why doe n't she donate ALL her money to helping woman who can not afford . Instead of a fancy apartment , get one for a few hundred , get a roommate and show everyone , Yes YOU can . '' ''",NOT,,
12841,59861,@ USER I thought the left hated gun ? And gun violence ? Gun control right ?,OFF,TIN,IND
12842,95874,@ USER Deep State coup not working ?,NOT,,
12843,76732,@ USER @ USER Watch out u may START a BENGHAZI..,NOT,,
12844,14657,@ USER Fuckin great brother . I just laughed like a little girl . “ Grab your ball ” stay in the trade,OFF,TIN,IND
12845,17339,"@ USER @ USER , @ USER asks , How deez taste ? '' ''",NOT,,
12846,84144,@ USER Comedians are supposed to be funny !,NOT,,
12847,98423,@ USER @ USER Then why is it always recommending he watch conservative ?,NOT,,
12848,70891,# brexit How can @ USER make a deal with the EU when the @ USER is split in . But even @ USER is not % brexit or # remain .,NOT,,
12849,29787,@ USER You are so adorable . ^^,NOT,,
12850,25926,@ USER Amazing when reporter are scared of the truth ! ! Does n't that tell you everything ! # MAGA # ReleaseTheDocuments,NOT,,
12851,96366,@ USER She is a liar,OFF,TIN,IND
12852,64863,@ USER Bob is an old man living in the past . He ha no idea what the working class ha been through . Promises from both the Dems & amp ; Rep career politician with their expensive law degree and never worked a day in their life . It took @ USER to finally listen and take action .,NOT,,
12853,28411,@ USER @ USER Yes Canada that is another great achievement from the # Trudeau # Liberals it just keep getting better,NOT,,
12854,14391,Ways To Use Saul Alinsky 's Rules For Radicals Against Liberals URL,NOT,,
12855,67511,@ USER @ USER @ USER @ USER @ USER It 's already legalized killing of baby and liberal are afraid of Trumps supreme court pick taking it away .,OFF,TIN,GRP
12856,65402,@ USER @ USER @ USER Look Ellen ... . I am not a socialist commie ... you are the one for government Universal Health Care bigger government gun control and free college . I am American I 'm for capitalism,OFF,TIN,IND
12857,12459,@ USER @ USER @ USER Perhaps she is promised position or money ?,NOT,,
12858,49433,@ USER I simply disagree Flotus . He or she is exposing the egregious behavior of your husband which no one else will . Potus ’ s action are hurting this country . Words matter and style matter . Truth matter .,OFF,TIN,OTH
12859,12840,# KKK & amp ; Gun Control are tradition of @ USER Dems started the # KKK because they hated black Then they started gun control to stop the @ USER from arming the Klan 's victim # A # Gunsense is gun ownership ! # WhateverItTakes to inform liberal of the truth ! URL,OFF,TIN,OTH
12860,92674,@ USER @ USER I do n't see that a racist though all I see is an undeserving overbearing crybaby throwing a Tantrum like only Serena Williams can pull off . Maybe she 's the racist if that 's all she see .,OFF,TIN,IND
12861,94489,@ USER @ USER @ USER @ USER It 's funny how liberal and Democrats work together but fight on Twitter,NOT,,
12862,56430,@ USER You are becoming the court jester of the senate,OFF,TIN,GRP
12863,12558,/ # MaximeBernier supporter @ USER not conservative enough . We need to move to the right ! ! ! But Max say room for the NDP but not conservative . I don ’ t understand why thoughtful Conservatives aren ’ t calling out this hypocrisy . I keep getting this meme It ’ s a fraud . URL,NOT,,
12864,82767,@ USER bakkt is doing what an ETF would have done ... they are just not calling it an etf . FUKEN CUUUUUKS,OFF,TIN,IND
12865,13316,"@ USER @ USER Communists : Liberals get the bullet , too . '' Me : `` Wow f*ck you ! '' Communists : `` You are excluding instead of unifying . '' ''",OFF,TIN,GRP
12866,33397,@ USER Thank you bro . I ’ m glad that you think she is bro because she is but if she did it wouldn ’ t make her any le amazing .,NOT,,
12867,38843,@ USER @ USER @ USER If you think I wa referring specifically to you then you misunderstood . You attacked someone without a uterus saying they have no say on reproductive right . Using that argument then if you do not own firearm you have no right to comment on gun control .,NOT,,
12868,44573,@ USER everyone 's ragging your as on Puerto rico Don . The mayor put a stop to the work being done out there a while back .,OFF,TIN,IND
12869,61896,@ USER I bet . Why do think dirt bag pub like the National Inquirer are still around . Smut and lie sell We can only hope someone writes a tell all bullshit story about Woodward or better yet even one about you . Instead of Fear ” it could be called “ Pervs ” . URL,NOT,,
12870,26357,"@ USER BBC stop with your blatant and biassed backing of the Conservatives . Theresa May did n't hit back she wa out on her foot and her response were scripted , robotic to say the least . She is the worst '' leader along with the worst government the country ha ever had . ''",OFF,TIN,OTH
12871,25369,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Bill Clinton s Gun Control law which banned Assault Weapons wa effective public safety policy which the NRA worked to undo it during the Bush year . Clintons are profile in courage to take on GOP & amp ; beat the NRA . Weak NRA Bernie voted x for NRA .,NOT,,
12872,85713,@ USER @ USER @ USER He is .,NOT,,
12873,33663,Ababzhah but this whole everyone talking about sex make me very uncomfortable so bye,NOT,,
12874,97258,@ USER @ USER Still a lot of religious conservative but hopefully Beto is getting a bunch of unlikely voter that the poll do n't capture .,OFF,TIN,GRP
12875,28887,@ USER But partisan move are the daily norm for the like of Mitch McConnell . Yet somehow he still hang on to his job and ha the respect of conservative across the country . This is why woman are so afraid to stand up and say they were assaulted . We are part of the problem .,NOT,,
12876,32754,"@ USER Yep . And lot of people think antifa = violent '' and do n't understand the context in which they operate and what they 're opposing . Like the biggest thing wa over a year ago at Unite the Right , where a white supremacist killed someone and several other people were attacked . ''",OFF,TIN,IND
12877,66452,@ USER She is awful !,OFF,TIN,IND
12878,31136,President Trump ha an announcement to make : # DonaldTrump # maga # metoo URL,NOT,,
12879,21892,@ USER Me too . I ’ m glad he is back,NOT,,
12880,84285,@ USER Yes she is URL,NOT,,
12881,86594,So now someone ha to photoshop a pic of Toad in a MAGA cap with a confederate flag on his kart .,NOT,,
12882,44243,ANTIFA SUPERSIZED 😈 URL,NOT,,
12883,19420,@ USER @ USER Keep up the great work Cory ! You are today ’ s hero . Not the Op-Ed author who should have invoked the th .,NOT,,
12884,25385,@ USER @ USER @ USER Yep . I wa at Yale law school a well.. He also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them wa “ boy being boy ” . NBD . # MoronsAreGoverningAmerica # MAGA # Kavanaugh,OFF,TIN,GRP
12885,82616,@ USER @ USER @ USER Tell this idiot to try with other religion book . Her height will b reduced inch from top before amrinder reach her to arrest . She is sick . She need treatment . And she is alive becoz she hindu . Do n't blabber non sense,OFF,TIN,IND
12886,39893,@ USER @ USER @ USER 😂🤣 it ’ s funny how liberal use term like “ snowflake ” and “ triggered ” bc that is exactly the term that were originally used by conservative to describe liberal on Election Day ! I still lmao I ’ ve never seen a grown he-she before screen bloody murder over a new potus 😂😂,OFF,TIN,GRP
12887,53261,@ USER She is thick though ? Wtf😩,NOT,,
12888,73270,@ USER @ USER @ USER I wonder if she is still in love with the drug dealing boyfriend that worked at Burger King .,OFF,TIN,IND
12889,25562,@ USER They are Antifa democrat disguised a GOP looking to infiltrate the party . Do n't worry though it doe n't take long to figure them out .,NOT,,
12890,62372,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Liberals know the truth . Here is an example . Obama 's number from his presidency . URL,NOT,,
12891,74541,@ USER He is ! 💥,OFF,TIN,IND
12892,49468,@ USER You are obsessed with @ USER She ’ s a millionaire because she is a good comedian . You have money because Big Daddy Bone Spurs handed it to you a**hole .,OFF,TIN,IND
12893,17773,@ USER @ USER @ USER Think they 're trying to be funny or it 's a dog whistle to prohibitionist . Either way it 's a total fucking disgrace and belittles cannabis use . Wankers .,OFF,TIN,GRP
12894,37458,@ USER Ali you are in my hometown with me . Welcome and please be safe . We 'll be riding out the storm together .,NOT,,
12895,53980,@ USER And people died in Chicago because of you . Now how stupid doe that sound you idiot,OFF,TIN,IND
12896,87193,@ USER Hell fuckin yea,OFF,TIN,IND
12897,70908,@ USER Proof that conservative really suck at satire . 👆,NOT,,
12898,98321,@ USER But mostly just Antifa getting killed .,NOT,,
12899,19432,@ USER @ USER @ USER @ USER @ USER @ USER @ USER David calling for Lynn to resign is an reckless and irresponsible statement and need to resign immediately a he is unfit do hold any position anywhere . See what I did there .,OFF,TIN,IND
12900,11562,@ USER I think I would pick that just for the fun of it😂😂,NOT,,
12901,49001,- Will liberal agree that any is destructive ? URL,NOT,,
12902,11805,@ USER @ USER @ USER Lindsey will never sink a low a you and the rest of the hateful liberal .,OFF,TIN,IND
12903,37123,@ USER Those lying liberal . At it again . SMH .,OFF,TIN,IND
12904,73913,@ USER How about holder us a gag to shut himself up ?,NOT,,
12905,12337,@ USER # investigateChtistineFord why is ford deleted her social medium account ? Why is she all of a suddenly want to delay testimony ? Is Ford an ANTIFA activist ?,NOT,,
12906,26789,@ USER Maybe you haven ’ t seen how well # MAGA is working on our economy . The turn around is restitching the fray in our social fabric and rekindling our civic spirit . These reform are enlightening and educating the next generation in responsible civics . # WalkAway,NOT,,
12907,30177,"@ USER @ USER @ USER @ USER The rule today were put in place to prevent player acting like those bad boy '' of the past . She is a professional , she knew that her coach broke the rule , he admitted a much . Saying others do n't or did n't get called is no defence . She wa only fighting to be above the law . ''",NOT,,
12908,55254,A BUNCH OF VULTURES ! TIM ISNT EVEN GONE YET -WTF ? HAVE YOU NO SHAME ? ALL YOU SEE ARE $ $ I HOPE HE LEFT EVERY PENNY TO AN ANIMAL RESCUE ! 'Carol Burnett ' star Tim Conway recovers from brain surgery a family battle over comic 's fate rage on URL # FoxNews,OFF,TIN,IND
12909,46785,@ USER @ USER @ USER I have to thank the creator for finding me a bigger list of people to follow . Perhaps now this person can do a search on ANTIFA and other Communists infecting youth .,NOT,,
12910,52085,@ USER Nice hat😂 Hey # Liberals and # Democrats @ USER is living Rent Free in y'all 's head ... like McDonald 's # ImLovingIt Sweet Revenge Has Never Tasted So Good # MAGA # WalkAway,OFF,TIN,GRP
12911,85351,@ USER Because to liberal being a white mail is disqualifying . It ’ s attempt to muzzle gop on SJC . Graham ( allegedly a gay white male ) should take point if he ha it in him . Might save him a primary figjt,NOT,,
12912,37632,@ USER Curious could n't find this on your website . Does n't fit your narrative doe it . Cowards . URL,OFF,TIN,OTH
12913,90080,@ USER Stylistic nuance are trivial . U shud prioritise a level of discretion & amp ; ambiguity that keep ur adult life from being harmed by Leftist Elites & amp ; their Antifa shocktroops,NOT,,
12914,86813,@ USER Everyone will be dead by,NOT,,
12915,24268,@ USER @ USER Xtc is n't going to help you sleep hahahah but it will help you feel better after how Rockstar is shitting on u . Or did you mean sleeping pills😂,OFF,TIN,GRP
12916,68382,@ USER Does he rage against gender skeptic ?,NOT,,
12917,41812,@ USER @ USER is a blight on womanhood . Grow up .,OFF,TIN,IND
12918,97218,@ USER @ USER @ USER @ USER Given the sheer scale of the number I suspect from time to time someone had to look in a pit and say “ I recon that ’ s in that hole ” ..the point is BIG BAZ they are fucking big number clocked up by the far right/left . I ’ m interested in the initial claim of genocide by Liberals,NOT,,
12919,70993,@ USER @ USER I think he meant to say ... sent to jail for fraud,OFF,TIN,IND
12920,26951,@ USER @ USER @ USER @ USER I will be over there to visit her tomorrow ! ! She is awesome ! !,NOT,,
12921,73227,@ USER @ USER LOVE HER ! ! She is a BADASS !,OFF,TIN,IND
12922,92682,@ USER @ USER & gt ; & gt ; & gt ; & gt ; & gt ; Funner FACT : This company . @ USER wa created by the & gt ; & gt ; & gt ; C.I.A. & lt ; & lt ; & lt ; And now the WORLD know . ( ( ( ( ( LISTEN PLEASE ) ) ) ) ) URL,NOT,,
12923,11515,# DontMessAroundWith conservative . Dismiss them with prejudice .,NOT,,
12924,61705,@ USER She ha become a parody unto herself ? She ha certainly taken some heat for being such an ... .well idiot . Could be optic too Who know with Liberals They 're all optic . No substance,OFF,UNT,
12925,64574,@ USER @ USER @ USER Oh you just wait til you see the next hurricane meal I tweet out ! You are gon na be sooo jealous ...,NOT,,
12926,64137,@ USER @ USER This is super underrated,NOT,,
12927,88778,@ USER @ USER @ USER Maybe he is just light in his loafer,NOT,,
12928,99587,@ USER Actually this should be given to the power that be before this nut bar take a gun and doe what she is saying she will .,NOT,,
12929,85714,@ USER “ the sex symbol of rap ” LMAOOO BITCH YOUre FAT aS FUCK ANYWAYS you tryna fight ?,OFF,TIN,GRP
12930,92997,@ USER @ USER All of u are scratching our head over this . He is trying to intimidate . Do n't let him .,NOT,,
